조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",학교세부유형,학교운영상특례,학교명,설립,"남녀공학
구분",지역규모,개교일,우편번호,주소,Latitude,Longitude,홈페이지,특수_학급수,특수_학생수,특수학급_학생수_남,특수학급_학생수_여,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원1인당 학생수,전출,전입,입학자_계,입학자_남,입학자_여,졸업자_계,졸업자_남,졸업자_여,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
20230401,서울,강북구,서울시,특수학교,,맹아학교(특수),해당없음,서울효정학교,사립,남여공학,특별/광역시,20170901,1109,서울특별시 강북구 삼양로63길 33(미아동),37.6271177,127.0162047,http://hyojeong.sen.sc.kr,7,21,11,10,7,0,0,0,0,0,0,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,1.5,0,0,21,11,10,0,0,0,7,0,0,0,0,334,15.9
20230401,서울,동작구,서울시,특수학교,,농아학교(특수),해당없음,서울삼성학교,사립,남여공학,특별/광역시,19830418,7035,서울특별시 동작구 양녕로30길 19-4(상도동. 서울삼성학교),37.4991054,126.9461453,http://samsung.sen.sc.kr,21,99,63,36,21,0,0,0,0,0,0,99,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,17,6,11,2.3,0,0,43,30,13,47,34,13,21,0,4,3,0,"3,528",35.6
20230401,서울,강북구,서울시,특수학교,,농아학교(특수),해당없음,서울애화학교,사립,남여공학,특별/광역시,19760302,1157,서울특별시 강북구 솔매로52길 31. 서울애화학교 (미아동),37.6251389,127.0287319,http://aewha.sen.sc.kr,24,114,77,37,24,0,0,0,0,0,0,114,77,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,21,8,13,2.5,0,0,45,33,12,44,29,15,24,5,20,0,12,"4,973",43.6
20230401,서울,강동구,서울시,특수학교,,농아학교(특수),해당없음,한국구화학교,사립,남여공학,특별/광역시,19620426,5225,서울특별시 강동구 고덕로 295-59. 한국구화학교 (고덕동),37.5582554,127.1589809,http://kuhwa.sen.sc.kr,29,166,117,49,29,0,0,0,0,0,0,166,117,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,27,9,18,3.1,0,0,40,24,16,56,38,18,30,1,7,0,0,"4,983",30
20230401,서울,마포구,서울시,특수학교,,기타학교(특수),해당없음,한국우진학교,국립,남여공학,특별/광역시,20000301,3934,서울특별시 마포구 월드컵북로38길 21. 한국우진학교 (중동),37.5715969,126.9033151,http://woojin.sen.sc.kr,39,184,100,84,39,0,0,0,0,0,0,184,100,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,46,13,33,2.5,0,0,54,27,27,54,31,23,35,0,15,0,0,"10,593",57.6
20230401,서울,관악구,서울시,특수학교,,기타학교(특수),해당없음,서울정문학교,공립,남여공학,특별/광역시,19960115,8859,서울특별시 관악구 난향3길 31(신림동),37.4616926,126.9165302,http://jeongmun.sen.sc.kr,35,202,154,48,35,0,0,0,0,0,0,202,154,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,39,7,32,2.7,0,0,62,46,16,52,38,14,32,2,7,0,0,"6,345",31.4
20230401,서울,구로구,서울시,특수학교,,기타학교(특수),해당없음,서울정진학교,공립,남여공학,특별/광역시,19871125,8259,서울특별시 구로구 부일로9길 158(궁동. 서울정진학교),37.4981999,126.8223095,http://jungjin.sen.sc.kr,54,268,167,101,54,0,0,0,0,0,0,268,167,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,4,61,2.5,0,0,99,62,37,93,59,34,54,4,13,0,3,"23,502",87.7
20230401,서울,강남구,서울시,특수학교,,기타학교(특수),해당없음,서울정애학교,공립,남여공학,특별/광역시,20000303,6086,서울특별시 강남구 봉은사로81길 16(삼성동. 서울정애학교),37.5143824,127.0545239,http://jungae.sen.sc.kr,26,151,109,42,26,0,0,0,0,0,0,151,109,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,27,5,22,2.9,0,0,38,28,10,30,21,9,25,0,11,0,3,"8,200",54.3
20230401,서울,노원구,서울시,특수학교,,기타학교(특수),해당없음,서울정민학교,공립,남여공학,특별/광역시,20010301,1810,서울특별시 노원구 공릉로58길 24(하계동. 서울정민학교),37.6338338,127.0730694,http://jeongmin.sen.sc.kr,53,221,118,103,53,0,0,0,0,0,0,221,118,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,60,10,50,2.2,0,0,72,34,38,64,31,33,34,0,10,0,5,"7,851",35.5
20230401,서울,강북구,서울시,특수학교,,기타학교(특수),해당없음,서울정인학교,공립,남여공학,특별/광역시,20000301,1095,서울특별시 강북구 인수봉로 119-20. 서울정인학교 (수유동),37.6304542,127.0120257,http://www.jeongin.sc.kr,31,165,129,36,31,0,0,0,0,0,0,165,129,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,30,4,26,2.9,0,0,33,23,10,43,29,14,35,0,14,0,0,"7,567",45.9
20230401,서울,성북구,서울시,특수학교,,기타학교(특수),해당없음,서울다원학교,공립,남여공학,특별/광역시,20150901,2879,서울특별시 성북구 성북로31길 5-15. 서울다원학교 (성북동),37.5940317,126.9909397,http://dawon.sen.sc.kr,17,92,68,24,17,0,0,0,0,0,0,92,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,16,1,15,2.4,0,0,27,20,7,23,15,8,16,0,8,0,0,"2,731",29.7
